file,line,snippet
supabase/functions/re-queue-dc-campaign/index.ts,34,await supabase.from('re_automation_log').update({
supabase/functions/re-queue-dc-campaign/index.ts,44,const { data: campaign } = await supabase.from('dialer_campaigns').insert({
supabase/functions/re-queue-dc-campaign/index.ts,74,await supabase.from('dc_leads').insert(dcLeads);
supabase/functions/re-queue-dc-campaign/index.ts,79,.update({ status: 'called' })
supabase/functions/re-queue-dc-campaign/index.ts,82,await supabase.from('re_automation_log').update({
supabase/functions/re-queue-dc-campaign/index.ts,95,await supabase.from('re_automation_log').update({
supabase/functions/re-send-assignment-agreement/index.ts,104,await supabase.from('re_deals').update({
supabase/functions/re-send-purchase-contract/index.ts,95,await supabase.from('re_leads').update({
supabase/functions/re-skip-trace/index.ts,27,const { data: logEntry } = await supabase.from('re_automation_log').insert({
supabase/functions/re-skip-trace/index.ts,88,await supabase.from('re_leads').update({
supabase/functions/re-skip-trace/index.ts,100,await supabase.from('re_leads').update({
supabase/functions/re-skip-trace/index.ts,105,await supabase.from('re_leads').update({
supabase/functions/re-skip-trace/index.ts,110,await supabase.from('re_leads').update({
supabase/functions/re-skip-trace/index.ts,123,await supabase.from('re_automation_log').update({
supabase/functions/re-skip-trace/index.ts,150,await supabase.from('re_automation_log').update({
supabase/functions/realtime-kill-switch/index.ts,170,.update({
supabase/functions/realtime-kill-switch/index.ts,189,.update({
supabase/functions/realtime-kill-switch/index.ts,208,.update({
supabase/functions/realtime-kill-switch/index.ts,225,"await supabase.from(""ai_audit_events"").insert({"
supabase/functions/realtime-kill-switch/index.ts,264,.update({
supabase/functions/receive-public-booking/index.ts,76,await supabase.from('tt_notifications_log').insert({
supabase/functions/receive-public-booking/index.ts,86,await supabase.from('tt_dispatches').insert({
supabase/functions/receive-public-booking/index.ts,91,await supabase.from('tt_notifications_log').insert({
supabase/functions/reconcile-audit-batch/index.ts,94,.delete()
supabase/functions/relationship-agent/index.ts,594,await supabase.from('communication_drafts').insert({
supabase/functions/relationship-agent/index.ts,717,"await supabase.from('stores').update({ ai_paused: true }).eq('id', store_id);"
supabase/functions/relationship-agent/index.ts,730,await supabase.from('communication_drafts').insert({
supabase/functions/relationship-agent/index.ts,834,await supabase.from('dynasty_agent_insights').insert({
supabase/functions/revenue-engine-v2/index.ts,147,"await supabase.from('product_revenue_metrics').upsert(metricData, {"
supabase/functions/revenue-engine-v2/index.ts,270,"await supabase.from('store_product_predictions').upsert(predictionData, {"
supabase/functions/revenue-engine-v2/index.ts,311,await supabase.from('product_deal_recommendations').insert(dealData);
supabase/functions/revenue-engine-v2/index.ts,328,await supabase.from('product_deal_recommendations').insert(dealData);
supabase/functions/revenue-engine-v2/index.ts,345,await supabase.from('product_deal_recommendations').insert(dealData);
supabase/functions/revenue-engine/index.ts,317,.insert(recData)
supabase/functions/revenue-engine/index.ts,362,.insert(followUpData)
supabase/functions/revenue-engine/index.ts,369,".update({ synced_to_followup: true, followup_id: followUp.id })"
supabase/functions/route-optimizer-engine/index.ts,96,.update({ visit_risk_level: update.visit_risk_level })
supabase/functions/route-optimizer-engine/index.ts,151,.update({
supabase/functions/route-optimizer-engine/index.ts,162,.insert({
supabase/functions/route-optimizer-engine/index.ts,209,.insert({
supabase/functions/route-optimizer-engine/index.ts,229,.insert({
supabase/functions/run-note-cleaner/index.ts,109,.update({
supabase/functions/run-note-cleaner/index.ts,137,.update({ current_record: note.id })
supabase/functions/run-note-cleaner/index.ts,177,.update({
supabase/functions/run-note-cleaner/index.ts,195,.update({
supabase/functions/run-note-cleaner/index.ts,212,".update({ cleaning_status: ""failed"" })"
supabase/functions/run-note-cleaner/index.ts,226,.update({
supabase/functions/run-ut-ambassador-pipeline-test/index.ts,87,".update({ status: ""pending"" })"
supabase/functions/run-ut-ambassador-pipeline-test/index.ts,161,.delete()
supabase/functions/sbo-analyze-model/index.ts,197,"await supabase.from('sbo_model_performance').update({ is_active: false }).eq('is_active', true);"
supabase/functions/sbo-analyze-model/index.ts,199,await supabase.from('sbo_model_performance').insert({
supabase/functions/sbo-analyze-model/index.ts,218,await supabase.from('sbo_weight_history').insert({
supabase/functions/sbo-auto-bet/index.ts,40,".insert({ user_id: user.id, bankroll: body.bankroll || 1000 })"
supabase/functions/sbo-auto-bet/index.ts,150,"await supabase.from(""sbo_bet_log"").insert(betsToPlace);"
supabase/functions/sbo-auto-bet/index.ts,154,.update({
supabase/functions/sbo-auto-bet/index.ts,222,".update({ result, profit, settled_at: new Date().toISOString() })"
supabase/functions/sbo-auto-bet/index.ts,240,"await supabase.from(""sbo_strategy_performance"").update({"
supabase/functions/sbo-auto-bet/index.ts,247,"await supabase.from(""sbo_strategy_performance"").insert({"
supabase/functions/sbo-auto-bet/index.ts,259,"await supabase.from(""sbo_betting_wallet"").update({"
supabase/functions/sbo-auto-bet/index.ts,300,"await supabase.from(""sbo_daily_report"").upsert({"
supabase/functions/sbo-auto-bet/index.ts,357,"await supabase.from(""sbo_strategy_performance"").update({ current_weight: Math.round(weight * 100) / 100 }).eq(""id"", stra"
supabase/functions/sbo-auto-capper/index.ts,190,".update({ last_active: new Date().toISOString(), updated_at: new Date().toISOString() })"
supabase/functions/sbo-auto-capper/index.ts,254,".update({ last_active: new Date().toISOString(), updated_at: new Date().toISOString() })"
supabase/functions/sbo-auto-capper/index.ts,327,".update({ last_active: new Date().toISOString(), updated_at: new Date().toISOString() })"
supabase/functions/sbo-auto-capper/index.ts,439,.update({
supabase/functions/sbo-build-parlays/index.ts,329,.insert({
supabase/functions/sbo-cache-player-images/index.ts,62,.update({
supabase/functions/sbo-collect-stats/index.ts,26,const { data: logEntry } = await supabase.from('sbo_function_logs').insert({
supabase/functions/sbo-collect-stats/index.ts,46,"if (logId) await supabase.from('sbo_function_logs').update({ status: 'completed', records_processed: 0, duration_ms: Dat"
supabase/functions/sbo-collect-stats/index.ts,141,if (logId) await supabase.from('sbo_function_logs').update({
supabase/functions/sbo-collect-stats/index.ts,161,if (logId) await supabase.from('sbo_function_logs').update({
supabase/functions/sbo-compare-odds/index.ts,69,await supabase.from('sbo_odds_comparison').insert({
supabase/functions/sbo-compare-odds/index.ts,102,await supabase.from('sbo_odds_comparison').insert({
supabase/functions/sbo-consensus-engine/index.ts,84,await supabase.from('sbo_capper_performance').upsert({
supabase/functions/sbo-consensus-engine/index.ts,209,await supabase.from('props_master').update({
supabase/functions/sbo-daily-automation/index.ts,260,.update({ last_sent_at: new Date().toISOString() })
supabase/functions/sbo-daily-automation/index.ts,332,.update({
supabase/functions/sbo-daily-automation/index.ts,383,await supabase.from('sbo_bankroll').upsert({
supabase/functions/sbo-day-engine/index.ts,281,.insert({
supabase/functions/sbo-day-engine/index.ts,323,await supabase.from('sbo_api_costs').insert({
supabase/functions/sbo-day-engine/index.ts,721,.update({
supabase/functions/sbo-day-engine/index.ts,787,.update({
supabase/functions/sbo-expand-stat-context/index.ts,39,const { data: logEntry } = await supabase.from('sbo_function_logs').insert({
supabase/functions/sbo-expand-stat-context/index.ts,148,if (logId) await supabase.from('sbo_function_logs').update({
supabase/functions/sbo-expand-stat-context/index.ts,164,if (logId) await supabase.from('sbo_function_logs').update({
supabase/functions/sbo-external-results/index.ts,586,"await supabase.from('sbo_external_match_logs').insert(matchLogs.slice(i, i + 50));"
supabase/functions/sbo-external-results/index.ts,646,await supabase.from('sbo_cappers').update({
supabase/functions/sbo-external-results/index.ts,659,await supabase.from('sbo_capper_roi').upsert({
supabase/functions/sbo-external-results/index.ts,688,const { data: logEntry } = await supabase.from('sbo_backfill_log').insert({
supabase/functions/sbo-external-results/index.ts,751,await supabase.from('sbo_backfill_log').update({
supabase/functions/sbo-fetch-intelligence/index.ts,175,.update({
supabase/functions/sbo-fetch-intelligence/index.ts,250,"await supabase.from('sbo_game_intelligence').update(intel).eq('id', existing.id);"
supabase/functions/sbo-fetch-intelligence/index.ts,252,await supabase.from('sbo_game_intelligence').insert(intel);
supabase/functions/sbo-fetch-odds/index.ts,272,await supabase.from('sbo_odds').insert(oddsData);
supabase/functions/sbo-fetch-odds/index.ts,343,await supabase.from('ai_instinct_log').insert({
supabase/functions/sbo-generate-daily-briefing/index.ts,215,.upsert({
supabase/functions/sbo-generate-daily-briefing/index.ts,258,await supabase.from('sbo_parlay_payouts').insert({
supabase/functions/sbo-inbound-sms/index.ts,29,await supabase.from('sbo_sms_log').insert({
supabase/functions/sbo-inbound-sms/index.ts,138,.insert({
supabase/functions/sbo-inbound-sms/index.ts,164,await supabase.from('sbo_sms_log').insert({
supabase/functions/sbo-inbound-sms/index.ts,202,.update({
supabase/functions/sbo-inbound-sms/index.ts,347,await supabase.from('sbo_bankroll').upsert({
supabase/functions/sbo-ingest-book-props/index.ts,219,await supabase.from('sbo_sync_log').insert({
supabase/functions/sbo-market-performance/index.ts,67,"await supabase.from(""sbo_market_performance"").upsert({"
supabase/functions/sbo-match-capper-picks/index.ts,384,.update({ matched_prop_id: l.propId })
supabase/functions/sbo-match-capper-picks/index.ts,391,"await supabase.from('sbo_external_match_logs').insert(matchLogs.slice(i, i + 200));"
supabase/functions/sbo-match-capper-picks/index.ts,489,await supabase.from('sbo_cappers').update({
supabase/functions/sbo-match-capper-picks/index.ts,511,await supabase.from('sbo_capper_performance').upsert({
supabase/functions/sbo-match-capper-picks/index.ts,535,await supabase.from('sbo_capper_roi').upsert({
supabase/functions/sbo-parse-capper-image/index.ts,349,".insert({ name: 'Unknown Capper', normalized_name: 'unknowncapper', source: 'system', tier: 'unproven', confidence_grade"
supabase/functions/sbo-parse-capper-image/index.ts,561,"await supabase.from('sbo_capper_picks').update({ matched_prop_id: match.id }).eq('id', pick.id);"
supabase/functions/sbo-parse-capper-image/index.ts,572,"await supabase.from('sbo_cappers').update({ sports: allSports }).eq('id', resolvedCapperId);"
supabase/functions/sbo-recalibrate/index.ts,83,"await supabase.from('sbo_calibration').update(row).eq('id', existing.id);"
supabase/functions/sbo-recalibrate/index.ts,85,await supabase.from('sbo_calibration').insert(row);
supabase/functions/sbo-recalibrate/index.ts,126,"await supabase.from('sbo_bettor_profile').update(profileData).eq('id', profile.id);"
supabase/functions/sbo-run-analysis/index.ts,31,"await supabase.from('sbo_analysis_jobs').update(payload).eq('id', jobId);"
supabase/functions/sbo-run-analysis/index.ts,183,"await supabase.from('sbo_unified_props').delete().eq('game_date', gameDate);"
supabase/functions/sbo-run-analysis/index.ts,243,".update({ status: 'failed', error_message: error instanceof Error ? error.message : String(error) })"
supabase/functions/sbo-run-predictions/index.ts,495,await supabase.from('sbo_polymarket_signals').insert({
supabase/functions/sbo-run-predictions/index.ts,915,.update({
supabase/functions/sbo-run-predictions/index.ts,949,await supabase.from('sbo_saved_picks').insert({
supabase/functions/sbo-send-daily-sms/index.ts,103,await supabase.from('sbo_sms_log').insert({
supabase/functions/sbo-send-daily-sms/index.ts,119,.update({
supabase/functions/sbo-send-picks-sms/index.ts,65,.update({
supabase/functions/sbo-send-picks-sms/index.ts,76,.update({ last_sent_at: new Date().toISOString() })
supabase/functions/sbo-send-picks-sms/index.ts,90,await supabase.from('sbo_sms_sends_log').insert({
supabase/functions/sbo-simulate-parlay/index.ts,54,const { data: sim } = await supabase.from('sbo_simulations').insert({
supabase/functions/sbo-sync-daily/index.ts,38,await supabase.from('sbo_player_season_stats').upsert({
supabase/functions/sbo-sync-daily/index.ts,64,await supabase.from('sbo_sync_log').insert({
supabase/functions/sbo-sync-daily/index.ts,72,await supabase.from('sbo_sync_log').insert({
supabase/functions/sbo-sync-daily/index.ts,85,"await supabase.from('sbo_injuries').update({ is_active: false }).neq('id', '00000000-0000-0000-0000-000000000000');"
supabase/functions/sbo-sync-daily/index.ts,88,await supabase.from('sbo_injuries').upsert({
supabase/functions/sbo-sync-daily/index.ts,106,await supabase.from('sbo_sync_log').insert({
supabase/functions/sbo-sync-daily/index.ts,122,await supabase.from('sbo_team_stats').upsert({
supabase/functions/sbo-sync-daily/index.ts,140,await supabase.from('sbo_sync_log').insert({
supabase/functions/sbo-sync-daily/index.ts,150,await supabase.from('ai_instinct_log').insert({
supabase/functions/sbo-sync-polymarket-full/index.ts,158,await supabase.from('sbo_polymarket_markets').upsert({
supabase/functions/sbo-sync-polymarket-full/index.ts,179,"await supabase.from('sbo_sync_log').insert({ feed_name: 'polymarket_full', last_synced_at: new Date().toISOString(), rec"
supabase/functions/sbo-sync-polymarket-full/index.ts,180,"await supabase.from('sbo_api_costs').insert({ run_date: today, feed_name: 'sbo-sync-polymarket-full', api_provider: 'pol"
supabase/functions/sbo-sync-polymarket/index.ts,88,await supabase.from('sbo_polymarket').upsert({
supabase/functions/sbo-sync-polymarket/index.ts,109,await supabase.from('sbo_sync_log').insert({
supabase/functions/sbo-sync-polymarket/index.ts,116,await supabase.from('sbo_api_costs').insert({
supabase/functions/sbo-sync-pregame/index.ts,48,await supabase.from('sbo_player_game_logs').upsert({
supabase/functions/sbo-sync-pregame/index.ts,86,await supabase.from('sbo_player_projections').upsert({
supabase/functions/sbo-sync-pregame/index.ts,119,"await supabase.from('sbo_sdio_props').delete().eq('game_date', date);"
supabase/functions/sbo-sync-pregame/index.ts,123,await supabase.from('sbo_sdio_props').insert({
supabase/functions/sbo-sync-pregame/index.ts,143,await supabase.from('sbo_sync_log').insert({
supabase/functions/sbo-sync-pregame/index.ts,213,await supabase.from('sbo_player_props').insert({
supabase/functions/sbo-sync-prizepicks/index.ts,114,await supabase.from('sbo_player_props').insert({
supabase/functions/sbo-sync-prizepicks/index.ts,132,await supabase.from('sbo_sync_log').insert({
supabase/functions/sbo-sync-prizepicks/index.ts,154,await supabase.from('sbo_sync_log').insert({
supabase/functions/sbo-telegram-intake/index.ts,450,".update({ processing_status: ""deleted"" })"
supabase/functions/sbo-telegram-intake/index.ts,466,.update({
supabase/functions/sbo-telegram-intake/index.ts,488,.update({
supabase/functions/sbo-telegram-intake/index.ts,502,.update({
supabase/functions/sbo-telegram-intake/index.ts,534,.update({
supabase/functions/sbo-telegram-intake/index.ts,547,.update({
supabase/functions/sbo-telegram-intake/index.ts,560,.update({
supabase/functions/sbo-telegram-intake/index.ts,575,.update({
supabase/functions/sbo-telegram-intake/index.ts,619,.update({
supabase/functions/sbo-telegram-intake/index.ts,631,.update({
supabase/functions/sbo-telegram-intake/index.ts,705,.update({
supabase/functions/sbo-telegram-intake/index.ts,718,.update({
supabase/functions/sbo-telegram-intake/index.ts,729,.update({
supabase/functions/sbo-telegram-intake/index.ts,754,.update({
supabase/functions/sbo-top-plays/index.ts,149,"await supabase.from(""props_master"").update({"
supabase/functions/sbo-top-plays/index.ts,161,"await supabase.from(""sbo_top_plays"").delete().eq(""game_date"", gameDate);"
supabase/functions/sbo-top-plays/index.ts,172,"await supabase.from(""sbo_top_plays"").insert({"
supabase/functions/sbo-top-plays/index.ts,195,"await supabase.from(""sbo_signal_performance"").insert({"
supabase/functions/sbo-top-plays/index.ts,224,"await supabase.from(""sbo_top_plays"").insert({"
supabase/functions/sbo-top-plays/index.ts,239,.update({
supabase/functions/sbo-track-clv/index.ts,85,await supabase.from('sbo_clv_tracker').insert({
supabase/functions/sbo-track-clv/index.ts,96,"await supabase.from('sbo_predictions').update({ clv_tracked: true }).eq('id', pred.id);"
supabase/functions/sbo-track-clv/index.ts,111,"await supabase.from('sbo_bettor_profile').update({ avg_clv: Math.round(avgCLV * 100) / 100 }).eq('id', profile.id);"
supabase/functions/sbo-track-results/index.ts,74,.update({
supabase/functions/sbo-track-results/index.ts,99,.update({
supabase/functions/sbo-track-results/index.ts,131,.update({
supabase/functions/sbo-track-results/index.ts,215,.update({
supabase/functions/sbo-track-results/index.ts,269,await supabase.from('sbo_accuracy_log').upsert({
supabase/functions/sbo-track-results/index.ts,302,.update({
supabase/functions/sbo-track-results/index.ts,349,await supabase.from('sbo_sync_log').insert({
supabase/functions/sbo-verify-results/index.ts,195,"return await supabase.from(table).update(fields).eq(col, val);"
supabase/functions/sbo-verify-results/index.ts,200,"return await supabase.from(table).upsert(row, opts);"
supabase/functions/sbo-verify-results/index.ts,205,return await supabase.from(table).insert(row);
supabase/functions/sbo-weight-optimizer/index.ts,121,await supabase.from('sbo_weight_history').insert({
supabase/functions/sbo-weight-optimizer/index.ts,139,.update({
supabase/functions/scraper-ingest/index.ts,57,"await supabase.from(""scraper_state"").update({"
supabase/functions/scraper-ingest/index.ts,90,"await supabase.from(""raw_scraper_leads_rejects"").insert({"
supabase/functions/scraper-ingest/index.ts,130,"await supabase.from(""scraper_state"").upsert({"
supabase/functions/scraper-ingest/index.ts,140,"await supabase.from(""scraper_runs"").insert({"
supabase/functions/select-personality/index.ts,163,"await supabase.from(""brandaro_personality_assignments"").insert({"
supabase/functions/send-booking-reminders/index.ts,87,"await supabase.from(""tt_bookings"").update({ [stampCol]: new Date().toISOString() }).eq(""id"", b.id);"
supabase/functions/send-booking-reminders/index.ts,111,.update({ [stampCol]: new Date().toISOString() })
supabase/functions/send-crm-invite/index.ts,170,"await supabase.from('crm_invitations').delete().eq('id', invitation.id);"
supabase/functions/send-invoice-receipt/index.ts,59,await supabase.from('invoice_receipt_log').insert({
supabase/functions/send-invoice-receipt/index.ts,69,"await supabase.from('invoices').update({ receipt_status: 'blocked' }).eq('id', request.invoice_id!);"
supabase/functions/send-invoice-receipt/index.ts,122,await supabase.from('invoice_receipt_log').insert({
supabase/functions/send-invoice-receipt/index.ts,133,"await supabase.from('invoices').update({ receipt_status: 'skipped' }).eq('id', request.invoice_id!);"
supabase/functions/send-invoice-receipt/index.ts,195,await supabase.from('invoice_receipt_log').insert({
supabase/functions/send-invoice-receipt/index.ts,206,"await supabase.from('invoices').update({ receipt_status: 'skipped' }).eq('id', request.invoice_id!);"
supabase/functions/send-invoice-receipt/index.ts,237,await supabase.from('invoice_receipt_log').insert({
supabase/functions/send-invoice-receipt/index.ts,251,await supabase.from('invoices').update({
supabase/functions/send-invoice-receipt/index.ts,260,await supabase.from('messaging_messages').insert({
supabase/functions/send-mass-offers/index.ts,76,.update({ offer_sent_date: new Date().toISOString() })
supabase/functions/send-sms/index.ts,251,"await supabase.from(""outbound_messages"").insert({"
supabase/functions/send-sms/index.ts,422,.update({ provider: fallbackProvider as any })
supabase/functions/send-sms/index.ts,432,.update({
supabase/functions/send-sms/index.ts,458,.update({
supabase/functions/sf-assign-attorney/index.ts,57,.update({
supabase/functions/sf-assign-attorney/index.ts,67,.update({ cases_total: (attorney.cases_total ?? 0) + 1 })
supabase/functions/sf-lead-import/index.ts,157,"await supabase.from(""re_automation_log"").insert({"
supabase/functions/sf-payment-handler/index.ts,110,.update({
supabase/functions/sf-post-call-analysis/index.ts,73,"await supabase.from('surplus_funds_leads').update(update).eq('id', lead_id);"
supabase/functions/sf-send-contract/index.ts,117,".update({ status: 'contract_sent', updated_at: new Date().toISOString() })"
supabase/functions/sf-trigger-bland-campaign/index.ts,85,"await supabase.from('surplus_funds_leads').update({ dnc: true }).in('id', blocked);"
supabase/functions/simulate-lines/index.ts,159,.update({
supabase/functions/simulate-lines/index.ts,168,.update({
supabase/functions/simulate-outcomes/index.ts,270,.update({ recommended_scenario_id: recommendedScenario.id })
supabase/functions/sms-inbound-webhook/index.ts,123,.insert({
supabase/functions/sms-inbound-webhook/index.ts,153,.insert({
supabase/functions/sms-inbound-webhook/index.ts,170,.update({
supabase/functions/sms-inbound-webhook/index.ts,184,.update({
supabase/functions/sms-inbound-webhook/index.ts,252,.update({
supabase/functions/sms-inbound-webhook/index.ts,276,.insert({
supabase/functions/sms-inbound-webhook/index.ts,291,.insert({
supabase/functions/sms-writer/index.ts,72,"await supabase.from(""brandaro_pending_messages"").insert({"
supabase/functions/solar-ai-closer/index.ts,162,"await supabase.from(""solar_closing_sessions"").update({"
supabase/functions/solar-call-initiate/index.ts,129,"await supabase.from(""solar_interactions"").insert({"
supabase/functions/solar-call-initiate/index.ts,145,"await supabase.from(""live_calls"" as any).insert({"
supabase/functions/solar-call-initiate/index.ts,156,"await supabase.from(""solar_leads"").update({ status: ""contacted"" }).eq(""id"", lead_id);"
supabase/functions/solar-call-initiate/index.ts,158,"await supabase.from(""solar_outreach_contacts"").update({"
supabase/functions/solar-call-logger/index.ts,57,"await supabase.from(""solar_interactions"").insert({"
supabase/functions/solar-call-logger/index.ts,74,"await supabase.from(""solar_leads"").update({"
supabase/functions/solar-call-logger/index.ts,85,"await supabase.from(""solar_outreach_contacts"").update({"
supabase/functions/solar-call-logger/index.ts,94,"await supabase.from(""solar_notifications"").insert({"
supabase/functions/solar-call-logger/index.ts,129,"await supabase.from(""solar_followups"").insert({"
supabase/functions/solar-followup-engine/index.ts,32,".update({ status: ""cancelled"" })"
supabase/functions/solar-followup-engine/index.ts,75,"await supabase.from(""solar_notifications"").insert({"
supabase/functions/solar-followup-engine/index.ts,83,"await supabase.from(""solar_notifications"").insert({"
supabase/functions/solar-followup-engine/index.ts,93,".update({ status: ""cancelled"" })"
supabase/functions/solar-followup-engine/index.ts,100,"await supabase.from(""solar_notifications"").insert({"
supabase/functions/solar-followup-engine/index.ts,109,"await supabase.from(""solar_notifications"").insert({"
supabase/functions/solar-followup-engine/index.ts,142,"await supabase.from(""solar_leads"").update({ status: ""booked"" }).eq(""id"", lead_id);"
supabase/functions/solar-followup-engine/index.ts,147,".update({ status: ""cancelled"" })"
supabase/functions/solar-followup-engine/index.ts,152,"await supabase.from(""solar_notifications"").insert({"
supabase/functions/solar-followup-engine/index.ts,186,"await supabase.from(""solar_followups"").insert(reminders);"
supabase/functions/solar-followup-engine/index.ts,197,"await supabase.from(""solar_notifications"").insert({"
supabase/functions/solar-followup-sender/index.ts,80,.update({
supabase/functions/solar-followup-sender/index.ts,95,.update({
supabase/functions/solar-followup-sender/index.ts,160,.update({
supabase/functions/solar-followup-sender/index.ts,177,.update({
supabase/functions/solar-followup-sender/index.ts,191,.update({
supabase/functions/solar-parallel-dialer/index.ts,26,"await supabase.from(""solar_call_batches"").update({ status: ""paused"", updated_at: new Date().toISOString() }).eq(""id"", ba"
supabase/functions/solar-parallel-dialer/index.ts,30,"await supabase.from(""solar_call_batches"").update({ status: ""running"", updated_at: new Date().toISOString() }).eq(""id"", b"
supabase/functions/solar-parallel-dialer/index.ts,34,"await supabase.from(""solar_call_batches"").update({ status: ""completed"", completed_at: new Date().toISOString(), updated_"
supabase/functions/solar-parallel-dialer/index.ts,52,"await supabase.from(""solar_call_batches"").update({ status: ""running"", started_at: new Date().toISOString(), updated_at: "
supabase/functions/solar-parallel-dialer/index.ts,89,"await supabase.from(""solar_call_batches"").update({ status: ""completed"", completed_at: new Date().toISOString(), updated_"
supabase/functions/solar-parallel-dialer/index.ts,110,"await supabase.from(""solar_call_queue"").update({"
supabase/functions/solar-parallel-dialer/index.ts,163,"await supabase.from(""solar_call_queue"").update({"
supabase/functions/solar-parallel-dialer/index.ts,176,"await supabase.from(""solar_call_queue"").update({"
supabase/functions/solar-parallel-dialer/index.ts,182,"await supabase.from(""live_calls"" as any).insert({"
supabase/functions/solar-parallel-dialer/index.ts,204,"await supabase.from(""solar_call_queue"").update({"
supabase/functions/solar-parallel-dialer/index.ts,211,"await supabase.from(""solar_call_queue"").update({"
supabase/functions/solar-parallel-dialer/index.ts,222,"await supabase.from(""solar_call_batches"").update({"
supabase/functions/speech-gate/index.ts,144,.update({
supabase/functions/speech-gate/index.ts,229,.update({
supabase/functions/speech-gate/index.ts,279,.update({
supabase/functions/speech-gate/index.ts,308,.update({
supabase/functions/sportsbook-lines-ingest/index.ts,186,.delete()
supabase/functions/sportsbook-lines-ingest/index.ts,306,.delete()
supabase/functions/start-followup-execution-run/index.ts,151,"await supabase.from(""follow_up_execution_targets"").insert(batch);"
supabase/functions/start-followup-execution-run/index.ts,157,".update({ status: ""running"" })"
supabase/functions/store-performance-engine/index.ts,251,.update({
supabase/functions/store-voice-notes-transcribe/index.ts,54,".update({ status: ""failed"" })"
supabase/functions/store-voice-notes-transcribe/index.ts,98,".update({ status: ""failed"" })"
supabase/functions/strategic-grant-brain/index.ts,140,"await supabase.from(""client_notes"").insert({"
supabase/functions/strict-verify-batch/index.ts,105,.delete()
supabase/functions/strict-verify-batch/index.ts,111,.delete()
supabase/functions/style-profile-manager/index.ts,188,"await supabase.from(""style_technique_attribution"").insert({"
supabase/functions/style-profile-manager/index.ts,201,"await supabase.from(""style_promotion_requests"").insert({"
supabase/functions/style-profile-manager/index.ts,304,.update({
supabase/functions/style-profile-manager/index.ts,319,.update({
supabase/functions/style-profile-manager/index.ts,329,.update({
supabase/functions/style-profile-manager/index.ts,357,.update({
supabase/functions/submit-public-intake/index.ts,120,".update({ submitted_at: new Date().toISOString(), status: ""submitted"", updated_at: new Date().toISOString() })"
supabase/functions/supplier-reply-webhook/index.ts,56,await supabase.from('ut_supplier_messages').insert({
supabase/functions/supplier-reply-webhook/index.ts,70,await supabase.from('ut_supplier_threads').update({
supabase/functions/supplier-send/index.ts,78,await supabase.from('ut_supplier_messages').insert({
supabase/functions/supplier-send/index.ts,94,await supabase.from('ut_supplier_threads').update({
supabase/functions/sync-bland-call/index.ts,57,"await supabase.from('dynasty_call_history').update(patch).eq('call_id', callId);"
supabase/functions/sync-bland-call/index.ts,59,await supabase.from('dynasty_call_history').insert({
supabase/functions/sync-bland-call/index.ts,70,await supabase.from('dynasty_call_transcripts').insert({
supabase/functions/sync-bland-call/index.ts,80,await supabase.from('dynasty_ai_calls').update({
supabase/functions/sync-clipper-metrics/index.ts,120,".update({ amount: base_earnings, status: ""approved"" })"
supabase/functions/sync-clipper-metrics/index.ts,123,"await (supabase as any).from(""clipper_earnings"").insert({"
supabase/functions/sync-clipper-metrics/index.ts,166,".update({ total_views, total_earnings })"
supabase/functions/test-ring/index.ts,776,.update({
supabase/functions/test-ring/index.ts,786,.insert({
supabase/functions/test-ring/index.ts,810,.update({
supabase/functions/track-ambassador-referral/index.ts,129,.update(updates)
supabase/functions/transfer-campaign-call/index.ts,154,"await supabase.from(""outbound_call_queue"").update({"
supabase/functions/transfer-campaign-call/index.ts,180,"await supabase.from(""live_call_transcripts"").insert({"
supabase/functions/transfer-campaign-call/index.ts,223,"await supabase.from(""human_agent_line_status"").upsert({"
supabase/functions/transfer-campaign-call/index.ts,255,"await supabase.from(""human_agent_line_status"").upsert({"
supabase/functions/transfer-campaign-call/index.ts,265,"await supabase.from(""outbound_call_queue"").update({"
supabase/functions/transfer-campaign-call/index.ts,273,"await supabase.from(""live_call_transcripts"").insert({"
supabase/functions/trust-calibration-engine/index.ts,55,.update({
supabase/functions/trust-calibration-engine/index.ts,73,.update({
supabase/functions/trust-calibration-engine/index.ts,82,.insert({
supabase/functions/trust-calibration-engine/index.ts,263,.upsert({
supabase/functions/tt-assign-driver/index.ts,23,"await supabase.from('tt_bookings').update({ driver_id, status: 'driver_assigned' }).eq('id', booking_id);"
supabase/functions/tt-assign-driver/index.ts,26,await supabase.from('tt_dispatches').update({
supabase/functions/tt-assign-driver/index.ts,35,"await supabase.from('tt_drivers').update({ status: 'on_assignment' }).eq('id', driver_id);"
supabase/functions/tt-assign-driver/index.ts,48,await supabase.from('tt_notifications_log').insert({
supabase/functions/tt-auto-dispatch/index.ts,200,.insert({
supabase/functions/tt-auto-dispatch/index.ts,226,.update({
supabase/functions/tt-auto-dispatch/index.ts,283,"await supabase.from(""tt_dispatch_requests"").insert({"
supabase/functions/tt-auto-dispatch/index.ts,297,".update({ status: ""needs_dispatch"" })"
supabase/functions/tt-auto-dispatch/index.ts,329,.insert({
supabase/functions/tt-auto-dispatch/index.ts,355,.update({
supabase/functions/tt-auto-dispatch/index.ts,362,"await supabase.from(""tt_notifications_log"").insert({"
supabase/functions/tt-auto-dispatch/index.ts,501,.insert({
supabase/functions/tt-auto-dispatch/index.ts,528,.update({
